data, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2022/9/9, 85, 59, 45, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/10, 112, 45, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/11, 90, 9, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/12, 24, 16, 12, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/13, 42, 33, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/14, 73, 23, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/15, 62, 13, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/16, 22, 12, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/17, 19, 14, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/18, 21, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/20, 29, 22, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/21, 80, 17, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/22, 41, 24, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/23, 54, 20, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/24, 36, 23, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/25, 44, 11, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/26, 39, 15, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/27, 33, 21, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/28, 43, 14, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/29, 25, 14, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/9/30, 18, 15, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/10/1, 30, 22, 37, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/2, 10, 19, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/3, 21, 24, 10, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/4, 12, 33, 30, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/5, 40, 26, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/6, 28, 29, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/7, 30, 23, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/8, 20, 30, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/9, 21, 28, 37, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/13, 62, 30, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/14, 45, 14, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/15, 16, 21, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/16, 18, 18, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/17, 19, 14, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/18, 21, 22, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/19, 29, 28, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/20, 42, 29, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/21, 32, 30, 38, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/22, 51, 50, 48, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/23, 66, 46, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/24, 38, 31, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/25, 43, 33, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/26, 29, 46, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/27, 57, 38, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/28, 55, 45, 31, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/29, 53, 39, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/30, 78, 7, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/1, 14, 25, 30, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/2, 33, 49, 35, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/3, 81, 33, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/4, 59, 24, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/5, 44, 21, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/6, 36, 23, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/7, 24, 19, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/8, 24, 13, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/9, 20, 24, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/10, 33, 25, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/11, 43, 44, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/12, 76, 23, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/13, 25, 27, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/14, 44, 26, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/15, 40, 24, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/16, 45, 22, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/17, 43, 25, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/18, 31, 30, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/19, 26, 24, 10, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/20, 41, 38, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/21, 70, 28, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/22, 67, 25, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/23, 58, 37, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/24, 66, 39, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/25, 69, 40, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/26, 72, 36, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/27, 55, 24, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/28, 44, 54, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/29, 85, 50, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/30, 57, 37, 6, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/5/31, 63, 19, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/1, 52, 22, 6, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/2, 35, 25, 7, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/3, 49, 17, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/4, 28, 20, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/5, 26, 28, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/6, 40, 37, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/7, 61, 39, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/8, 63, 27, 9, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/9, 45, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/11, 17, 27, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/12, 36, 21, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/13, 40, 33, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/14, 54, 17, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/15, 34, 32, 10, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/16, 55, 43, 40, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/17, 77, 50, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/18, 75, 22, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/19, 29, 14, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/20, 20, 37, 10, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/21, 50, 44, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/22, 64, 47, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/23, 54, 51, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/24, 66, 69, 47, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/25, 93, 47, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/26, 78, 15, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/27, 11, 18, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/28, 19, 41, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/29, 57, 55, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/6/30, 76, 37, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/7/1, 65, 51, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/4, 29, , 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/5, 28, 21, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/6, 22, , 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/7, 29, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/11, 34, 32, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/12, 43, 27, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/13, 39, 23, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/14, 45, 25, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/15, 53, 30, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/16, 57, 21, 35, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/17, 33, 35, 38, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/18, 48, 30, 43, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/19, 64, 28, 41, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/20, 53, 41, 65, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/21, 64, 29, 34, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/22, 57, 38, 49, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/23, 46, 32, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/24, 56, 29, 34, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/25, 62, 35, 35, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/26, 63, 34, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/27, 52, 31, 42, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/28, 34, 21, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/29, 25, 13, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/30, 19, 13, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/1/31, 24, 18, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/1, 25, 21, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/2, 41, 22, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/3, 33, 20, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/4, 29, 24, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/5, 31, 21, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/6, 28, 14, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/7, 28, 20, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/8, 28, 19, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/9, 33, 23, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/10, 33, 26, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/11, 30, 14, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/12, 25, 17, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/13, 22, 25, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/14, 39, 29, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/15, 58, 26, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/16, 46, 23, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/17, 41, 26, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/18, 38, 18, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/19, 33, 20, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/20, 43, 27, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/21, 48, 32, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/22, 46, 37, , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/23, 71, 44, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/24, 70, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/26, 11, 46, 33, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/27, 51, 33, 33, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/2/28, 61, 31, 44, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/1, 51, 31, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/2, 51, 25, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/3, 48, 37, 38, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/4, 66, 31, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/5, 52, 10, 8, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/6, 58, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/8, 85, 46, 78, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/9, 146, 31, 35, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/10, 163, 32, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/3/31, 35, 21, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2022/4/1, 14, 13, 12, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/2, 41, 47, 32, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/3, 70, 37, 34, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/4, 53, 29, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/5, 44, 14, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/6, 21, 23, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/7, 39, 24, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/8, 34, 17, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/9, 22, 20, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/10, 21, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/14, 48, 26, 35, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/15, 49, 33, 35, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/16, 48, 20, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/17, 36, 14, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/18, 15, 11, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/19, 18, 4, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/20, 10, 12, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/21, 19, 14, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/22, 28, 22, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/23, 37, 21, 9, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/24, 34, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/26, 42, 38, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/27, 50, 38, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/28, 52, 21, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/29, 27, 29, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/30, 38, 26, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/10/31, 40, 28, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/1, 40, 20, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/2, 22, 18, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/3, 25, 21, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/4, 26, 36, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/5, 59, 33, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/6, 58, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/8, 49, 23, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/9, 27, 18, 11, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/10, 23, 21, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/11, 30, 16, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/12, 25, 16, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/13, 16, 21, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/14, 20, 21, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/15, 31, 26, 33, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/16, 48, 38, 40, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/17, 58, 41, 58, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/18, 66, 34, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/19, 57, 17, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/20, 22, 22, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/21, 23, 26, 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/22, 37, 31, 11, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/23, 26, 56, 50, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/25, 38, 49, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/26, 72, 30, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/27, 44, 24, 34, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/28, 38, 39, 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/29, 60, 37, 42, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/11/30, 52, 29, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/1, 31, 48, 30, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/2, 67, 25, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/3, 37, 18, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/4, 20, 25, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/5, 32, 36, 32, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/6, 55, 32, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/7, 39, 21, 12, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/8, 12, 21, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/9, 22, 22, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/10, 20, 30, 23, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/11, 38, 32, 49, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/12, 51, 38, 39, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/13, 57, 49, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/14, 57, 34, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/15, 37, 34, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/16, 35, 36, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/17, 45, 22, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/18, 20, 16, 12, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/19, 16, 26, 13, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/20, 22, 30, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/21, 30, 46, 45, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/22, 53, 46, 37, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/23, 70, 33, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/24, 18, 26, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/25, 18, , 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/26, 29, , 36, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/27, 36, 29, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/28, 46, 39, 38, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/29, 48, 46, 31, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/30, 43, 25, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/12/31, 25, , 15, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/2, 44, 36, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/3, 59, 48, 29, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/4, 83, 24, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/5, 42, 25, 20, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/6, 45, 21, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/7, 34, 31, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/8, 51, 32, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/9, 54, 32, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/10, 54, 47, 33, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/11, 81, 61, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/12, 108, 57, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/13, 87, 47, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/14, 74, 59, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/15, 84, 68, 24, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/16, 107, 42, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/17, 67, 32, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/18, 49, 43, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/19, 59, 23, 10, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/20, 33, 53, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/21, 69, 36, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/22, 60, 35, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/23, 47, 40, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/24, 62, 43, 25, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/25, 80, 46, 8, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/26, 77, 49, 34, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/27, 88, 60, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/28, 81, 11, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/29, 25, 17, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/30, 27, 31, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/7/31, 47, 22, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/1, 34, 25, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/2, 46, 33, 33, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/3, 59, 21, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/4, 36, 22, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/5, 33, 21, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/6, 38, 28, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/7, 52, 37, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/8, 63, 25, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/9, 55, 21, 30, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/10, 40, 57, 32, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/11, 91, 43, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/12, 78, 3, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/13, 11, 5, 12, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/14, 33, 21, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/15, 37, 34, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/16, 57, 32, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/17, 58, 41, 33, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/18, 71, 51, 40, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/19, 92, 68, 14, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/20, 114, , , , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/23, 106, 71, 45, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/24, 125, 65, 43, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/25, 114, 71, , , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/26, 122, 63, , , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/27, 99, 13, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/28, 24, 13, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/29, 22, 22, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/30, 31, 10, 19, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/8/31, 21, 22, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/1, 28, 24, 21, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/2, 36, 35, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/3, 53, 39, 45, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/4, 64, 45, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/5, 69, 34, 45, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/6, 62, 46, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/7, 67, 39, 26, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/8, 52, 52, 42, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/9, 84, 37, 32, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/10, 62, 48, 17, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/11, 73, 41, 27, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/12, 78, 63, 34, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/13, 80, 42, 46, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/14, 76, 58, 42, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/15, 89, 35, 22, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/16, 53, 10, 18, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/17, 14, 18, 16, , , ,-23.66740510650914,-46.460780861433044,Maua
2021/9/18, 28, 41, 28, , , ,-23.66740510650914,-46.460780861433044,Maua
