date, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2024/5/27, , , 14, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/5/28, , , 10, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/5/29, , , 12, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/5/30, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/5/31, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/1, , , 18, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/2, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/3, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/4, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/5, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/6, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/7, , , 18, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/8, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/9, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/10, , , 32, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/11, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/12, , , 37, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/13, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/14, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/15, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/16, , , 32, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/17, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/18, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/19, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/20, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/21, , , 41, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/22, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/23, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/24, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/25, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/26, , , 18, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/27, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/28, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/29, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/6/30, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/7/1, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/2, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/3, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/4, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/5, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/6, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/7, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/8, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/9, , , 59, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/10, , , 52, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/11, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/12, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/13, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/14, , , 15, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/15, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/16, , , 41, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/17, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/18, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/19, , , 49, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/20, , , 38, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/22, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/23, , , 18, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/24, , , 15, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/25, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/26, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/27, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/28, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/29, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/30, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/31, , , 48, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/1, , , 39, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/2, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/3, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/4, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/5, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/6, , , 2, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/2/29, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/1, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/2, , , 31, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/5, , , 43, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/6, , , 43, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/7, , , 7, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/8, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/9, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/10, , , 3, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/12, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/13, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/14, , , 42, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/15, , , 71, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/16, , , 54, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/17, , , 52, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/18, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/19, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/20, , , 68, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/21, , , 52, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/22, , , 46, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/23, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/24, , , 15, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/25, , , 14, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/26, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/27, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/28, , , 13, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/29, , , 9, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/30, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/3/31, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/4/1, , , 50, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/2, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/3, , , 14, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/4, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/5, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/6, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/7, , , 45, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/8, , , 43, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/9, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/10, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/11, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/12, , , 54, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/13, , , 24, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/14, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/15, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/16, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/17, , , 39, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/18, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/20, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/21, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/22, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/23, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/24, , , 44, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/25, , , 55, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/26, , , 24, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/27, , , 15, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/28, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/29, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/30, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/31, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/1, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/2, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/3, , , 14, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/4, , , 38, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/5, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/6, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/7, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/8, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/9, , , 81, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/10, , , 59, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/11, , , 43, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/12, , , 52, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/13, , , 62, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/14, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/15, , , 53, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/16, , , 62, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/17, , , 58, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/18, , , 57, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/19, , , 63, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/20, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/21, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/22, , , 48, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/23, , , 50, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/24, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/25, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/26, , , 15, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/27, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/28, , , 31, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/29, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/11/30, , , 42, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/1, , , 53, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/2, , , 39, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/3, , , 68, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/4, , , 65, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/5, , , 75, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/6, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/7, , , 54, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/8, , , 62, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/9, , , 42, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/10, , , 15, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/11, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/12, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/13, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/14, , , 32, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/15, , , 47, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/16, , , 85, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/17, , , 48, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/18, , , 45, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/19, , , 37, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/20, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/21, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/22, , , 41, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/23, , , 48, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/24, , , 11, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/25, , , 41, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/26, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/27, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/28, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/29, , , 47, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/30, , , 53, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/12/31, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2024/1/1, , , 18, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/2, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/3, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/4, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/5, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/6, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/7, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/8, , , 32, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/9, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/10, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/11, , , 14, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/12, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/13, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/14, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/15, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/16, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/17, , , 37, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/18, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/19, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/20, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/21, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/22, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/23, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/24, , , 32, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/25, , , 31, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/26, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/27, , , 4, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/28, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/29, , , 31, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/30, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/7/31, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/1, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/2, , , 31, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/3, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/4, , , 47, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/5, , , 37, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/6, , , 66, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/7, , , 48, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/8, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/9, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/10, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/11, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/12, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/13, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/14, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/15, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/16, , , 9, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/17, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/19, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/20, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/21, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/22, , , 39, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/23, , , 38, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/24, , , 45, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/25, , , 46, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/26, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/27, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/28, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/29, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/30, , , 18, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/8/31, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/1, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/2, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/3, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/4, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/5, , , 44, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/6, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/7, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/8, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/9, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/10, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/11, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/12, , , 43, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/13, , , 42, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/14, , , 46, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/15, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/16, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/17, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/18, , , 47, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/19, , , 44, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/20, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/21, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/22, , , 46, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/23, , , 66, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/24, , , 81, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/25, , , 64, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/26, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/27, , , 77, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/28, , , 41, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/29, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/9/30, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/10/1, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/2, , , 40, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/3, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/4, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/5, , , 38, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/6, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/7, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/8, , , 13, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/9, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/10, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/11, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/12, , , 10, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/13, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/14, , , 39, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/15, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/16, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/17, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/18, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/19, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/20, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/21, , , 25, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/22, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/23, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/24, , , 26, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/25, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/26, , , 31, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/27, , , 14, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/28, , , 19, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/29, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/4/30, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/1, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/2, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/3, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/4, , , 34, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/5, , , 45, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/6, , , 43, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/7, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/8, , , 36, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/9, , , 35, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/10, , , 46, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/11, , , 12, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/12, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/13, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/16, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/17, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/18, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/19, , , 20, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/20, , , 22, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/21, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/22, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/23, , , 30, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/25, , , 29, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/26, , , 4, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/27, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/28, , , 4, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/29, , , 23, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/30, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/5/31, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/1, , , 8, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/2, , , 17, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/3, , , 16, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/4, , , 21, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/5, , , 33, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/6, , , 4, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/7, , , 27, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/8, , , 28, , , ,-23.541638970943424,-46.47125736949073,Itaquera
2023/6/9, , , 39, , , ,-23.541638970943424,-46.47125736949073,Itaquera
